CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,imagAPI,OCRSearch,theta_080,theta_099,PercentEspAcerto
163,MT,38786,A,"3,0",0,,"1,46119","2,45335","0,12054",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"745,3434467315674",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/38786.png,"QUESTÃO 163  irImrrrarm ooo

Densidade absoluta (d) é a razão entre a massa de um
corpo e o volume por ele ocupado. Um professor propôs à
sua turma que os alunos analisassem a densidade de três
Corpos: d,. d,, d,. Os alunos verificaram que o corpo À
possuía 1º5 vez à massa do corpo B e esse, por sua vez,

tinha.3 da massa do corpo C. Observaram, ainda, que o

volumé do corpo A era o mesmo do corpo B e 20% maior
do que o volume do corpo C.

Após a análise, os alunos ordenaram corretamente as
densidades desses corpos da seguinte maneira

a <a <a,
d=d,<a,
d<d,=d,
d<d<d,
d<d,<d,

0000
","829,0331363677979","1050,926923751831","56,03"
164,MT,42692,B,"4,0",0,,"1,82503","1,84464","0,15051",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"684,4751834869385",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/42692.png,"QUESTÃO 164  rrrmrmrmrrIrrrrorroo
No tanque de um certo carro de passeio cabem até
50 L de combustível, e o rendimento médio deste carro na
estrada é de 15 km/L de combustível. Ao sair para uma
viagem de 600 km o motorista observou que o marcador
de combustível estava exatamente sobre uma das marcas
da escala divisória do medidor, conforme figura a seguir.

Como o motorista conhece o percurso, sabe que
existem, até a chegada a seu destino, cinco postos de
abastecimento de combustível, localizados a 150 km,
187 km, 450 km, 500 km e 570 km do ponto de partida.
Qual a máxima distância, em quilômetro, que poderá
percorrer até ser necessário reabastecer o veículo, de
modo a não ficar sem combustível na estrada?

s70

500

450

187

150

0000
","749,0031719207764","927,2115230560303","57,53"
165,MT,8476,D,"3,0",0,,"1,15634","2,81506","0,10382",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"781,5020084381104",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/8476.png,"QUESTÃO 165 >——>>>>>————————.
Sob a orientação de um mestre de obras, João

e Pedro trabalharam na reforma de um edifício. João

efetuou reparos na parte hidráulica nos andares 1, 3, 5, 7,

e assim sucessivamente, de dois em dois andares. Pedro

trabalhou na parte elétrica nos andares 1, 4, 7, 10, e assim

sucessivamente, de três em três andares. Coincidentemente,

terminaram seus trabalhos no úlimo andar. Na conclusão

da reforma, O mestre de obras informou, em seu relatório,

o número de andares do edifício. Sabe-se que, ao longo

da execução da obra, em exatamente 20 andares, foram

realizados reparos nas partes hidráulica e elétrica por João

e Pedro.

Qual é o número de andares desse edifício?

04

oc

e 100

omns5

e 127
","889,3721103668213","1169,311285018921","55,19"
166,MT,87262,B,"22,0",0,,"1,67523","2,64728","0,24232",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"764,7411823272705",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/87262.png,"QUESTAO 166  IrmIIIrrrrrooooororooooooooooO

Em uma cidade será construída uma galeria
subterrânea que receberá uma rede de canos para o
transporte de água de uma fonte (F) até o reservatório de
um novo bairro (8).

Após avaliações, foram apresentados dois projetos
para o trajeto de construção da galeria: um segmento de reta.
que atravessaria outros bairros ou uma semicircunterência
que contomaria esses bairros, conforme ilustrado no
sistema de coordenadas xOy da figura, em que a unidade
de medida nos eixos é o quilômetro.

yôm)
4

x0m)

2-0)
Estudos de viabilidade técnica mostraram que, pelas
caracteristicas do solo, a construção de 1 m de galeria
via segmento de reta demora 1,0 h, enquanto que 1 m de
construção de galeria via semicircunterência demora 0,6 h.
Há urgência em disponibilizar água para esse bairro.
Use 3 como aproximação para x e 1,4 como
aproximação para (2
O menor tempo possível, em hora, para conclusão da
construção da galeria, para atender às necessidades de
água do bairro, é de
O 120.
O 2520.
O 2800.
O 3600.
e 4000.
","825,9408473968506","1022,2690105438232","62,12"
167,MT,25723,C,"21,0",0,,"2,10247","2,63616","0,2797",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"763,603925704956",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/25723.png,"QUESTÃO 167 ——>>>———————

Umtúneldeve ser lacrado com uma tampa de concreto.
A seção transversal do túnel e a tampa de concreto têm
contornos de um arco de parábola e mesmas dimensões.
Para determinar 0 custo da obra, um engenheiro deve
calcular a área sob o arco parabólico em questão. Usando
o eixo horizontal no nível do chão e o eixo de simetria da
parábola como eixo vertical, obteve a seguinte equação
para a parábola:

y=9--», sendo x e y medidos em metros.

Sabe-se que a área sob uma parábola como esta é
igual a 2 da área do retângulo cujas dimensões são,

respectivamente, iguais à base e à altura da entrada do túnel.
Qual é a área da parte frontal da tampa de concreto, em
metro quadrado?

18

20

0000
8
","809,0894222259521","966,381311416626","63,98"
168,MT,39762,E,"2,0",0,,"2,05535","2,59645","0,17208",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"759,636640548706",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/39762.png,"QUESTÃO 168 rir
Para cadastrar-se em um site, uma pessoa precisa
escolher uma senha composta por quatro caracteres,
sendo dois algarismos e duas letras (maiúsculas ou
minúsculas) As letras e os algarismos podem estar em
qualquer posição. Essa pessoa sabe que 0 alfabeto é
composto por vinte e seis letras e que uma letra maiúscula
difere da minúscula em uma senha
Opa em: mto om Aces em: tez 2012
O número total de senhas possíveis para o cadastramento
nesse site é dado por

o 10-26
o 0.52

[O
O 10:26. —

o 10:52 —

","815,3097629547119","973,9248752593994","58,6"
169,MT,95265,A,"18,0",0,,"0,29852","10,12436","0,15255",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"1512,4766826629639",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/95265.png,"QUESTÃO 169 =>>>>>>>>——>——————""""—.

A distribuição de salários pagos em uma empresa
pode ser analisada destacando-se a parcela do toial da
massa salarial que é paga aos 10% que recebem os
maiores salários. Isso pode ser representado na forma de
um gráfico formado por dois segmentos de reta, unidos
em um ponto P, cuja abscissa tem valor igual a 90, como
ilustrado na figura.

No eixo horizontal do gráfico tem-se o percentual de
funcionários, ordenados de forma crescente pelos valores
de seus salários, e no eixo vertical tem-se o percentual do
total da massa salarial de todos os funcionários.

100

Massa sakrhl

acmubda & )

o so 90 100

Quantiade de
fancbnárbe & )

O Índios de Gini, que mede o grau de concentração
de renda de um determinado grupo, pode ser calculado
pela razão Xs em que A e B são as medidas das

+

áreas indicadas no gráfico.

A empresa tem como meta tornar seu Índice de Gini
igual ao do país, que é 0,3. Para tanto, precisa ajustar os
salários de modo a alterar o percentual que representa
a parcela recebida pelos 10% dos funcionários de maior
salário em relação ao total da massa salarial.

Depot em we pe gor Acesso em: mato 205 acetato
Para atingir a meta desejada, o percentual deve ser
40%
20%
60%
30%
70%

0000
","1905,9531688690186","2995,678663253784","57,63"
170,MT,30029,D,"27,0",0,,"2,42957","1,79574","0,0949",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"679,5637607574463",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/30029.png,"QUESTÃO 170

Ao iniciar suas atividades, um ascensorista registra tanto o número de pessoas que entram quanto o número
de pessoas que saem do elevador em cada um dos andares do edifício onde ele trabalha. O quadro apresenta os
registros do ascensorista durante a primeira subida do térreo, de onde partem ele e mais três pessoas, ao quinto andar

do edifício.
Número de pessoas Térreo 1ºandar | 2ºandar | Sºandar | 4ºandar | 5ºandar
que entram no elevador 4 4 1 2 2 2
que saem do elevador [) 3 1 2 [o 6

Com base no quadro, qual é a moda do número de pessoas no elevador durante a subida do térreo ao quinto andar?

02

000
ans o
","731,4364910125732","864,5598888397217","54,74"
171,MT,53721,D,"25,0",0,,"1,60951","3,12558","0,13029",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"812,5441074371338",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/53721.png,"QUESTÃO 171

O censo demográfico é um levantamento estatístico que permite a coleta de várias informações. A tabela apresenta
os dados obtidos pelo censo demográfico brasileiro nos anos de 1940 e 2000, referentes à concentração da população
total, na capital e no interior, nas cinco grandes regiões.

População residente, na capital e interior segundo as Grandes Regiões 1940/2000

População residente

gas Total Capital Interior
1940 2000 1940 2000 1940 2000

Norte 1652917 | 12900704 368528 | 3895400 | 1264389 | 9005304
Nordeste 14434080 | ATTATH | 1270729 | 10162346 | 15163351 | 37579965
Sudeste 18276657 | 724124 | 334699 | 18822956 | 14951846 | 55569425
Su 5735305 | 25107616 459659 | 3290220 | 5275646 | 2181739
Centro-Oeste | 1088182 | 11696725 152189 | 4291120 995993 | 7345608

Fore-IBSE Condo Demegáto asoooo
O valor mais próximo do percentual que descreve o aumento da população nas capitais da Região Nordeste é

O 125%
O 21%
o 331%
O 700%
O 800%
","887,643575668335","1089,2884731292725","56,51"
172,MT,85050,B,"9,0",0,,"1,27355","2,80412","0,19635",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"780,4219722747803",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/85050.png,"QUESTÃO 172 ur

Um marceneiro está construindo um material didático
que corresponde ao encaixe de peças de madeira com
10 cm de altura e formas geométricas variadas, num bloco
de madeira em que cada peça se posicione na perfuração
com seu formato correspondente, conforme ilustra a
figura. O bloco de madeira já possui três perfurações
prontas de bases distintas: uma quadrada (Q),
de lado 4 cm, uma retangular (R), com base 3 cm e aliura
4 cm, e uma em forma de um triângulo equilátero (T), de
lado 6,8 cm. Falta realizar uma perfuração de base
circular (C).

O marceneiro não quer que as outras peças caibam
na perfuração circular e nem que a peça de base circular
caiba nas demais perfurações e, para isso, escolherá o
diâmetro do círculo que atenda a fais condições. Procurou
em suas ferramentas uma serra copo (broca com formato
circular) para perfurar a base em madeira, encontrando
cinco exemplares, com diferentes medidas de diâmetros,
como segue: (1) 3,8 cm; (11) 4,7 cm; (111) 5,6 cm;
(1V) 7,2 cm e (V) 9,4 cm

Considere 1,4 e 1,7 como aproximações para 2
e v3, respectivamente.
Para que seja atingido o seu objetivo, qual dos exemplares.
de serra copo o marceneiro deverá escolher?
o
oi
on
oi
ev
","867,1514987945557","1123,866319656372","59,82"
173,MT,83906,E,"24,0",0,,"1,62289","1,84916","0,15371",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"684,9281787872314",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/83906.png,"QUESTÃO 173

Em um exame, foi feito o monitoramento dos níveis de
duas substâncias presentes (Ae B) na corrente sanguínea
de uma pessoa, durante um período de 24 h, conforme
o resultado apresentado na figura. Um nutricionista, no
intuito de prescrever uma dieta para essa pessoa, analisou
os níveis dessas substâncias, determinando que, para
uma dieta semanal eficaz, deverá ser estabelecido um
parâmetro cujo valor será dado pelo número de vezes em
que os níveis de A e de B forem iguais, porém, maiores
que o nível mínimo da substância À durante o período de
duração da dieta.

Considere que o padrão apresentado no resultado
do exame, no período analisado, se repita para os dias
subsequentes.

O valor do parâmetro estabelecido pelo nutricionista, para
uma dieta semanal, será igual a
02
","757,190465927124","957,6623439788818","57,69"
174,MT,17264,C,"12,0",0,,"2,21669","1,90224","0,18132",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"690,2329921722412",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/17264.png,"QUESTÃO 174 irmao
Um paciente necessita de reidratação endovenosa

feita por meio de cinco frascos de soro durante 24 h

Cada frasco tem um volume de 800 mL de soro.

Nas primeiras quatro horas, deverá receber 40% do total

a ser aplicado. Cada miliitro de soro corresponde a

12 gotas.

O número de gotas por minuto que o paciente deverá

receber após as quatro primeiras horas será

oi

o2

ou

ou

CER
","741,168737411499","888,3945941925049","59,07"
175,MT,44243,E,"7,0",0,,"2,94115","4,08667","0,1354",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"908,6673259735107",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/44243.png,"QUESTÃO 175
É comum os artistas plásticos se apropriarem de

entes matemáticos para produzirem, por exemplo, formas

e imagens por meio de manipulações. Um artista plástico,

em uma de suas obras, pretende retratar os diversos

polígonos obtidos pelas intersecções de um plano com

uma pirâmide regular de base quadrada

“Segundo a classificação dos polígonos, quais deles são

possíveis de serem obtidos pelo artista plástico?

Quadrados, apenas.

Triângulos e quadrados, apenas.

Triângulos, quadrados e trapézios, apenas.

Triângulos, quadrados, trapézios e quadritáteros

irregulares, apenas.

Triângulos, quadrados, trapézios, quadrilátero

irregulares e pentágono, apenas.

o 00060
","949,4965076446533","1059,9009990692139","56,77"
176,MT,48223,B,"20,0",0,,"2,24873","1,70422","0,17961",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"670,4204082489014",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/48223.png,"QUESTÃO 176

Um reservatório é abastecido com água por uma
torneira e um ralo faz a drenagem da água desse
reservatório. Os gráficos representam as vazões Q,
em litro por minuto, do volume de água que entra no
reservatório pela tomeira e do volume que sai pelo ralo,
em função do tempo t, em minuto.

o tam q Etr)
ao tumeta ao sab

ia teto [O 6 ao asi

Em qual intervalo de tempo, em minuto, o reservatório
tem Uma vazão constante de enchimento?

O Deoa1o
O De5a10.
O De5a15
O De15a25
O De0a25
","720,7624912261963","865,8616542816162","58,98"
177,MT,96833,A,"4,0",0,,"1,75245","1,16274","0,08471",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"616,2850856781006",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/96833.png,"QUESTÃO 177 —>——>>——————————

O LIRAa, Levantamento Rápido do Índice de
Infestação por Aedes aegypt, consiste num mapeamento
da infestação do mosquito Aedes aegypti. O LIRAa é
dado pelo percentual do número de imóveis com focos
do mosquito, entre os escolhidos de uma região em
avaliação.

O serviço de vigilância sanitária de um município,
no mês de outubro do ano corrente, analisou o LIRAa
de cinco bairros que apresentaram o maior índice de
infestação no ano anterior. Os dados obtidos para cada
bairro foram

1 14 imóveis com focos de mosquito em 400 imóveis

no bairro;

IL Gimóveis com focos de mosquito em 500 imóveis

no bairro;

IL 13 imóveis [com focos de mosquito em 520 imóveis

no bairro;

IV. 9 imóveis com focos de mosquito em 360 imóveis

no bairro;

V. 15 imóveis com focos de mosquito em 500 imóveis

no bairro.

O setor de dedetização do município definiu que
o direcionamento das ações de controle iniciarão pelo
bairro que apresentou o maior índice do LIRAa

Dipo: pv cus govr esto em: 28 ct 2015

As ações de controle iniciarão pelo bairro
","688,9932155609131","873,3813762664795","54,24"
178,MT,39198,E,"6,0",0,,"1,60611","2,5091","0,06869",AZUL,PROVA AZUL REGULAR,,"0,0",2016,"750,8985996246338",https://niedsonemanoel.com.br/enem/An%C3%A1lise%20de%20Itens/OrdenarPorTri/1.%20Itens%20BNI_/39198.png,"QUESTÃO 178  mm07777r

A figura representa o globo terestro o nola estão
marcados os pontos A, B e C. Os pontos A e B estão
localizados sobre um mesmo pgraleio, e os pontos E e
G, sobre um mesmo meridiano. É traçado um caminho do
ponto A até C, pela superfície do globo, passando por 8,
de forma que 0 frecho de A alé B se dê sobre o paraleio
que passa por & Be, o trecho de É até C se dê sobre o
meridiano que passa por 8 e C. Considere que o plano a.
6 paralelo à linha do equadar na figura.

A projeção ortogona, no plano a, do caminho traçado no
globo pode ser representada por
","831,6342830657959","1032,5353145599365","53,43"
